index,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
2604,Maruti Wagon R,Maruti,Wagon R,12,70000,Individual,Petrol,Manual,18.9,1061,1,5,150000
2011,Maruti Wagon R,Maruti,Wagon R,7,89000,Dealer,CNG,Manual,32.52,998,1,5,310000
4580,Hyundai i20,Hyundai,i20,5,50000,Individual,Diesel,Manual,22.54,1396,2,5,600000
9669,Honda Amaze,Honda,Amaze,6,80000,Individual,Petrol,Manual,18.0,1198,2,5,350000
14809,Ford Ecosport,Ford,Ecosport,6,70000,Individual,Diesel,Manual,22.77,1498,2,5,650000
328,Mahindra Scorpio,Mahindra,Scorpio,4,120000,Individual,Diesel,Manual,15.4,1997,2,7,850000
2632,Hyundai i10,Hyundai,i10,7,73000,Dealer,Petrol,Manual,20.36,1197,2,5,345000
6649,Ford Ecosport,Ford,Ecosport,4,38966,Dealer,Petrol,Manual,17.0,1497,3,5,685000
3475,Honda Jazz,Honda,Jazz,2,7000,Dealer,Petrol,Automatic,19.0,1199,2,5,821000
6865,Maruti Vitara,Maruti,Vitara,4,160000,Individual,Diesel,Manual,24.3,1248,2,5,795000
6528,Maruti Alto,Maruti,Alto,11,50000,Individual,Petrol,Manual,19.7,796,1,5,250000
8040,Hyundai i20,Hyundai,i20,5,110000,Individual,Diesel,Manual,22.54,1396,2,5,600000
3838,Volkswagen Vento,Volkswagen,Vento,7,59200,Dealer,Petrol,Automatic,16.93,1197,2,5,540000
5776,Ford Figo,Ford,Figo,11,93000,Dealer,Diesel,Manual,20.0,1399,1,5,265000
17571,Volkswagen Vento,Volkswagen,Vento,8,100000,Dealer,Diesel,Manual,20.34,1498,2,5,525000
6394,Porsche Cayenne,Porsche,Cayenne,6,38000,Dealer,Diesel,Automatic,13.5,2967,4,5,6300000
5331,Maruti Swift,Maruti,Swift,11,100000,Individual,Diesel,Manual,17.8,1248,1,5,250000
11440,Honda Amaze,Honda,Amaze,6,59000,Dealer,Petrol,Manual,18.0,1198,2,5,399000
11931,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,6800,Dealer,Diesel,Automatic,14.84,2143,3,5,1490000
10285,Maruti Wagon R,Maruti,Wagon R,12,55812,Dealer,Petrol,Manual,18.9,1061,1,5,240000
354,Maruti Swift Dzire,Maruti,Swift Dzire,7,61500,Dealer,Diesel,Manual,23.4,1248,1,5,390000
17838,Hyundai i10,Hyundai,i10,8,19000,Dealer,Petrol,Automatic,16.95,1197,2,5,374000
12112,Toyota Innova,Toyota,Innova,8,50000,Dealer,Diesel,Manual,12.99,2494,2,7,840000
18385,Mahindra XUV500,Mahindra,XUV500,6,80000,Individual,Diesel,Manual,15.1,2179,3,7,925000
18228,Mahindra XUV500,Mahindra,XUV500,9,80000,Individual,Diesel,Manual,15.1,2179,3,7,875000
4935,Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,19.7,796,1,5,200000
798,Toyota Fortuner,Toyota,Fortuner,3,28000,Dealer,Diesel,Automatic,12.9,2755,3,7,3200000
5376,Maruti Eeco,Maruti,Eeco,11,97438,Dealer,CNG,Manual,15.1,1196,1,5,260000
7263,Honda Amaze,Honda,Amaze,5,49000,Dealer,Petrol,Manual,17.8,1198,2,5,495000
1971,Mahindra XUV500,Mahindra,XUV500,3,21000,Dealer,Diesel,Manual,15.1,2179,3,7,1325000
7651,Mahindra XUV500,Mahindra,XUV500,5,143210,Dealer,Diesel,Automatic,16.0,2179,3,7,1275000
14399,Maruti Swift Dzire,Maruti,Swift Dzire,5,41000,Dealer,Petrol,Manual,22.0,1197,2,5,490000
14761,Hyundai Creta,Hyundai,Creta,5,25286,Dealer,Petrol,Automatic,13.0,1591,3,5,1025000
12041,Kia Seltos,Kia,Seltos,2,4500,Dealer,Petrol,Manual,16.1,1353,3,5,1725000
10006,Mahindra XUV500,Mahindra,XUV500,8,70000,Individual,Diesel,Manual,15.1,2179,3,7,725000
9946,Tata Tigor,Tata,Tigor,4,40159,Trustmark Dealer,Petrol,Manual,20.3,1199,2,5,440000
7579,Hyundai Creta,Hyundai,Creta,4,43000,Dealer,Petrol,Manual,13.0,1591,3,5,1050000
15992,Nissan Kicks,Nissan,Kicks,2,10000,Individual,Diesel,Manual,19.39,1461,2,0,1154000
17691,Honda Amaze,Honda,Amaze,8,48000,Dealer,Diesel,Manual,25.8,1498,2,5,470000
13656,Honda City,Honda,City,9,52000,Dealer,Petrol,Manual,16.8,1497,2,5,410000
2659,Maruti Swift,Maruti,Swift,3,54000,Individual,Diesel,Manual,28.4,1248,1,5,685000
8834,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,59000,Dealer,Diesel,Automatic,14.84,2143,3,5,1280000
15588,Maruti Swift,Maruti,Swift,9,85508,Dealer,Petrol,Manual,18.6,1197,2,5,425000
1549,Hyundai Verna,Hyundai,Verna,3,15000,Individual,Diesel,Manual,22.0,1582,3,5,1240000
11532,Ford Freestyle,Ford,Freestyle,2,10000,Individual,Diesel,Manual,24.4,1498,2,5,800000
340,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,1,5,200000
17540,Maruti Eeco,Maruti,Eeco,2,30000,Individual,Petrol,Manual,15.37,1196,1,7,370000
11308,Tata Tiago,Tata,Tiago,5,29035,Dealer,Petrol,Manual,23.84,1199,2,5,375000
8416,Toyota Innova,Toyota,Innova,11,150000,Dealer,Diesel,Manual,12.8,2494,2,7,850000
15803,Hyundai Grand,Hyundai,Grand,4,25100,Dealer,Petrol,Manual,18.9,1197,2,5,549000
12777,Toyota Fortuner,Toyota,Fortuner,2,45000,Dealer,Diesel,Automatic,12.9,2755,3,7,3300000
2132,Skoda Superb,Skoda,Superb,10,54000,Dealer,Petrol,Manual,13.14,1798,3,5,479000
15651,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,8,41000,Dealer,Diesel,Automatic,10.0,2143,3,5,1450000
5072,Honda City,Honda,City,3,29000,Dealer,Diesel,Manual,25.1,1498,2,5,1100000
13238,Mahindra XUV500,Mahindra,XUV500,4,50000,Dealer,Diesel,Manual,16.0,2179,3,7,1350000
16809,Hyundai Elantra,Hyundai,Elantra,5,28000,Dealer,Petrol,Automatic,14.62,1999,3,5,1525000
8736,Maruti Swift,Maruti,Swift,3,50000,Individual,Diesel,Manual,28.4,1248,1,5,684000
2786,Toyota Glanza,Toyota,Glanza,2,9000,Dealer,Petrol,Automatic,19.56,1197,2,5,890000
7006,Hyundai Grand,Hyundai,Grand,7,75571,Dealer,Petrol,Manual,18.9,1197,2,5,450000
1471,Tata Safari,Tata,Safari,8,120000,Individual,Diesel,Manual,14.0,2179,3,7,600000
19279,Maruti Swift Dzire,Maruti,Swift Dzire,6,140000,Individual,Diesel,Manual,26.59,1248,1,5,560000
1582,Hyundai Venue,Hyundai,Venue,2,3800,Individual,Petrol,Manual,18.27,998,2,5,950000
6420,Toyota Innova,Toyota,Innova,7,100000,Individual,Diesel,Manual,12.99,2494,2,7,1011000
6626,Mahindra XUV500,Mahindra,XUV500,8,54278,Dealer,Diesel,Manual,15.1,2179,3,7,540000
713,Mahindra KUV,Mahindra,KUV,5,26000,Individual,Petrol,Manual,18.15,1198,2,6,420000
15526,Volkswagen Vento,Volkswagen,Vento,2,2700,Dealer,Petrol,Automatic,14.4,1598,2,5,1000000
18468,Volkswagen Polo,Volkswagen,Polo,6,7000,Dealer,Petrol,Manual,16.47,1198,1,5,625000
12603,Volkswagen Polo,Volkswagen,Polo,6,65869,Dealer,Petrol,Manual,16.2,1199,1,5,465000
222,Ford Ecosport,Ford,Ecosport,3,7500,Individual,Diesel,Manual,23.0,1498,2,5,890000
17357,Mahindra KUV100,Mahindra,KUV100,3,15000,Individual,Diesel,Manual,25.32,1198,2,6,500000
2525,Mahindra Scorpio,Mahindra,Scorpio,5,35000,Dealer,Diesel,Manual,15.4,2179,2,8,1150000
13284,BMW X1,BMW,X1,10,90000,Individual,Diesel,Automatic,17.05,1995,3,5,700000
18819,Land Rover Rover,Land Rover,Rover,6,56000,Dealer,Diesel,Automatic,12.7,2179,3,5,3700000
16626,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,11,126436,Dealer,Diesel,Automatic,14.21,2143,4,5,1230000
6965,Maruti Swift,Maruti,Swift,8,78000,Individual,Diesel,Manual,22.9,1248,1,5,427000
17261,Maruti Alto,Maruti,Alto,9,52865,Dealer,Petrol,Manual,23.95,998,1,5,245000
18928,Renault Duster,Renault,Duster,6,66000,Dealer,Diesel,Manual,20.46,1461,2,5,625000
2680,Maruti Wagon R,Maruti,Wagon R,6,48000,Dealer,CNG,Manual,26.6,998,1,5,325000
15570,Hyundai i10,Hyundai,i10,12,30000,Individual,Petrol,Manual,20.36,1197,2,5,300000
9309,Ford Ecosport,Ford,Ecosport,2,18500,Individual,Petrol,Manual,17.0,1497,3,5,950000
15637,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,1,5,373000
8620,Mahindra Bolero,Mahindra,Bolero,4,73000,Individual,Diesel,Manual,15.96,2523,1,7,775000
10427,Maruti Alto,Maruti,Alto,12,50000,Individual,Petrol,Manual,19.7,796,1,5,175000
17776,Hyundai i20,Hyundai,i20,4,54000,Individual,Diesel,Manual,22.54,1396,2,5,600000
12216,Maruti Swift,Maruti,Swift,3,35759,Dealer,Petrol,Automatic,22.0,1197,2,5,595000
17981,Ford Ecosport,Ford,Ecosport,7,78000,Dealer,Diesel,Manual,22.7,1498,2,5,425000
6099,Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,28.4,1248,1,5,690000
4433,Mahindra Bolero,Mahindra,Bolero,4,50000,Individual,Diesel,Manual,15.96,2523,1,9,670000
10829,Honda City,Honda,City,2,57000,Dealer,Petrol,Manual,17.4,1497,2,5,1060000
15020,Maruti Swift Dzire,Maruti,Swift Dzire,5,68000,Dealer,Diesel,Manual,26.59,1248,1,5,475000
15506,Maruti Ertiga,Maruti,Ertiga,6,100000,Individual,Diesel,Manual,20.77,1248,2,7,740000
5795,Hyundai Verna,Hyundai,Verna,8,70000,Individual,Petrol,Automatic,17.1,1591,3,5,550000
10537,Ford Ecosport,Ford,Ecosport,5,35000,Individual,Diesel,Manual,22.77,1498,2,5,640000
15603,Mahindra XUV500,Mahindra,XUV500,7,80000,Individual,Diesel,Manual,15.1,2179,3,7,850000
16215,BMW 5,BMW,5,10,71000,Dealer,Diesel,Automatic,16.73,2495,4,5,1750000
6567,Maruti Ciaz,Maruti,Ciaz,5,80000,Dealer,Diesel,Manual,28.09,1248,2,5,650000
8527,Maruti Ignis,Maruti,Ignis,4,2300,Individual,Petrol,Manual,20.89,1197,2,5,530000
5779,Hyundai i20,Hyundai,i20,8,105000,Individual,Petrol,Manual,18.5,1197,2,5,290000
16074,Honda City,Honda,City,11,34178,Dealer,Petrol,Manual,17.0,1497,2,5,430000
14083,Land Rover Rover,Land Rover,Rover,2,18100,Dealer,Diesel,Automatic,12.83,2179,3,7,4500000
10696,Renault KWID,Renault,KWID,2,12123,Individual,Petrol,Manual,23.01,999,1,5,375000
9411,Hyundai Creta,Hyundai,Creta,6,72000,Dealer,Diesel,Manual,19.67,1582,3,5,950000
11460,Mahindra XUV500,Mahindra,XUV500,6,40000,Individual,Diesel,Manual,15.1,2179,3,7,700000
2061,Tata Tiago,Tata,Tiago,4,28000,Dealer,Petrol,Manual,23.84,1199,2,5,445000
15691,Audi A4,Audi,A4,9,100581,Dealer,Diesel,Automatic,15.2,1968,3,5,1299000
6851,Maruti Swift Dzire,Maruti,Swift Dzire,3,15000,Individual,Petrol,Manual,21.21,1197,2,5,650000
8532,Maruti Ertiga,Maruti,Ertiga,3,67000,Dealer,Diesel,Manual,24.2,1498,2,7,890000
6276,Renault KWID,Renault,KWID,5,54701,Dealer,Petrol,Manual,23.01,999,1,5,260000
17385,Hyundai Verna,Hyundai,Verna,6,70000,Individual,Diesel,Manual,23.9,1582,3,5,625000
660,Kia Seltos,Kia,Seltos,1,3500,Dealer,Petrol,Automatic,16.8,1497,2,5,1490000
3170,Nissan Kicks,Nissan,Kicks,1,7500,Individual,Diesel,Manual,20.45,1461,2,5,850000
13579,Hyundai i10,Hyundai,i10,7,90000,Dealer,Petrol,Manual,19.81,1086,1,5,300000
2276,Ford Ecosport,Ford,Ecosport,6,60000,Individual,Diesel,Manual,22.77,1498,2,5,800000
11162,Renault KWID,Renault,KWID,4,9265,Individual,Petrol,Manual,23.01,999,1,5,350000
1707,Mahindra Bolero,Mahindra,Bolero,14,40000,Individual,Diesel,Manual,13.6,2523,1,7,250000
17215,Hyundai i10,Hyundai,i10,5,57000,Dealer,Petrol,Manual,20.36,1197,2,5,375000
15070,Maruti Celerio,Maruti,Celerio,7,55000,Dealer,Petrol,Automatic,23.1,998,1,5,425000
10463,Tata Altroz,Tata,Altroz,1,3800,Individual,Petrol,Manual,19.05,1199,2,5,730000
2341,Renault KWID,Renault,KWID,4,15000,Individual,Petrol,Manual,25.17,799,1,5,350000
11496,Hyundai i10,Hyundai,i10,8,61500,Dealer,Petrol,Automatic,16.95,1197,2,5,370000
10055,Maruti Celerio,Maruti,Celerio,3,14500,Individual,Petrol,Manual,23.1,998,1,5,400000
1852,Toyota Camry,Toyota,Camry,4,34000,Dealer,Petrol,Automatic,19.16,2494,3,5,2400000
18085,Honda City,Honda,City,7,82911,Dealer,Diesel,Manual,26.0,1498,2,5,580000
59,Maruti Swift Dzire,Maruti,Swift Dzire,5,54000,Individual,Petrol,Manual,20.85,1197,2,5,600000
14415,Hyundai Verna,Hyundai,Verna,3,31000,Dealer,Petrol,Manual,17.0,1591,3,5,925000
5176,Tata Tiago,Tata,Tiago,3,70000,Individual,Diesel,Manual,27.28,1047,1,5,410000
1332,Hyundai Santro,Hyundai,Santro,2,5000,Individual,Petrol,Manual,20.3,1086,1,5,550000
17738,Hyundai Verna,Hyundai,Verna,8,74832,Dealer,Petrol,Manual,17.1,1591,3,5,550000
8922,Maruti Wagon R,Maruti,Wagon R,6,69000,Dealer,CNG,Manual,33.54,998,1,5,350000
18690,Skoda Rapid,Skoda,Rapid,8,85500,Individual,Diesel,Manual,20.5,1598,2,5,270000
8094,Hyundai i20,Hyundai,i20,4,33000,Dealer,Petrol,Manual,18.6,1197,2,5,625000
15606,Mahindra XUV500,Mahindra,XUV500,8,92000,Dealer,Diesel,Manual,15.1,2179,3,7,885000
19340,Hyundai i20,Hyundai,i20,3,25000,Dealer,Diesel,Manual,22.54,1396,2,5,750000
1882,Ford Endeavour,Ford,Endeavour,13,120000,Individual,Diesel,Manual,13.1,2499,3,7,300000
6493,Datsun GO,Datsun,GO,3,30000,Individual,Petrol,Manual,19.83,1198,1,7,410000
15309,Maruti Swift Dzire,Maruti,Swift Dzire,7,76000,Dealer,Diesel,Manual,23.4,1248,1,5,540000
12204,Renault KWID,Renault,KWID,3,40746,Dealer,Petrol,Manual,25.17,799,1,5,300000
4174,Maruti Alto,Maruti,Alto,12,22000,Individual,Petrol,Manual,19.7,796,1,5,140000
13237,Maruti Swift Dzire,Maruti,Swift Dzire,7,74326,Trustmark Dealer,Petrol,Manual,19.1,1197,2,5,400000
15217,Hyundai i10,Hyundai,i10,13,90000,Individual,Petrol,Manual,20.36,1197,2,5,240000
16512,Maruti Ertiga,Maruti,Ertiga,2,9001,Dealer,Petrol,Automatic,18.69,1462,2,7,1059000
12837,Volkswagen Polo,Volkswagen,Polo,8,89103,Dealer,Diesel,Manual,22.07,1199,1,5,234000
1874,Mahindra Scorpio,Mahindra,Scorpio,11,60000,Individual,Diesel,Manual,13.5,2609,2,5,500000
3113,Volkswagen Polo,Volkswagen,Polo,5,58000,Dealer,Petrol,Automatic,17.21,1197,2,5,665000
11434,Maruti Swift,Maruti,Swift,5,65000,Dealer,Diesel,Manual,22.9,1248,1,5,399000
9568,Maruti Wagon R,Maruti,Wagon R,5,32000,Dealer,Petrol,Manual,21.79,998,1,5,365000
10014,Volkswagen Vento,Volkswagen,Vento,5,61000,Dealer,Petrol,Manual,15.04,1598,2,5,640000
12772,Honda Amaze,Honda,Amaze,7,52000,Dealer,Petrol,Manual,18.0,1198,2,5,375000
7234,Maruti Baleno,Maruti,Baleno,4,71000,Dealer,Diesel,Manual,27.39,1248,1,5,650000
3591,Maruti Wagon R,Maruti,Wagon R,5,50000,Individual,Petrol,Automatic,20.51,998,1,5,425000
1085,Hyundai Grand,Hyundai,Grand,6,50000,Individual,Petrol,Manual,18.9,1197,2,5,405000
5652,Maruti Ciaz,Maruti,Ciaz,5,66000,Dealer,Diesel,Manual,28.09,1248,2,5,725000
12134,Mahindra XUV500,Mahindra,XUV500,8,91000,Dealer,Diesel,Manual,16.0,2179,3,7,550000
9192,Audi A6,Audi,A6,8,51000,Dealer,Diesel,Automatic,17.68,1968,3,5,1750000
7089,Mahindra Thar,Mahindra,Thar,3,15000,Individual,Diesel,Manual,16.55,2498,2,6,950000
2863,Mahindra XUV500,Mahindra,XUV500,8,60000,Individual,Diesel,Manual,15.1,2179,3,7,600000
10329,Maruti Ciaz,Maruti,Ciaz,2,15000,Individual,Petrol,Manual,21.56,1462,2,5,875000
3848,Hyundai Creta,Hyundai,Creta,4,77000,Individual,Diesel,Manual,21.38,1396,2,5,1100000
1278,Ford Figo,Ford,Figo,5,60000,Individual,Petrol,Manual,18.16,1196,2,5,420000
14825,Honda City,Honda,City,3,21000,Dealer,Petrol,Automatic,17.4,1497,2,5,1185000
14288,Honda Amaze,Honda,Amaze,5,44000,Dealer,Petrol,Manual,18.0,1198,2,5,450000
6116,Renault KWID,Renault,KWID,6,19000,Dealer,Petrol,Manual,20.71,799,1,5,335000
1341,Mahindra Bolero,Mahindra,Bolero,11,120000,Individual,Diesel,Manual,13.6,2523,1,7,255000
14118,Renault Duster,Renault,Duster,5,52000,Dealer,Diesel,Manual,19.87,1461,2,5,575000
6336,Hyundai i20,Hyundai,i20,7,40000,Individual,Petrol,Manual,18.6,1197,2,5,460000
18738,Maruti Vitara,Maruti,Vitara,5,90000,Individual,Diesel,Manual,24.3,1248,2,5,735000
18356,Maruti Alto,Maruti,Alto,15,75000,Dealer,Petrol,Manual,19.7,796,1,5,105000
6349,Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37,1196,1,5,370000
11602,Renault KWID,Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,1,5,200000
14744,Tata Nexon,Tata,Nexon,4,41000,Dealer,Diesel,Manual,21.5,1497,2,5,825000
2083,Hyundai Grand,Hyundai,Grand,7,89000,Dealer,Diesel,Manual,24.0,1120,1,5,425000
16553,Renault Duster,Renault,Duster,5,140000,Dealer,Diesel,Manual,19.87,1461,2,5,680000
10933,Datsun redi-GO,Datsun,redi-GO,3,2300,Dealer,Petrol,Manual,20.71,799,1,5,325000
744,Maruti Swift Dzire,Maruti,Swift Dzire,9,60000,Individual,Petrol,Manual,17.5,1197,2,5,350000
10602,Maruti Swift Dzire,Maruti,Swift Dzire,2,30000,Dealer,Diesel,Manual,28.4,1248,1,5,780000
5352,Renault KWID,Renault,KWID,1,4000,Individual,Petrol,Manual,25.17,799,1,5,429000
10751,Maruti Wagon R,Maruti,Wagon R,14,70000,Individual,Petrol,Manual,18.9,1061,1,5,125000
3728,Maruti Alto,Maruti,Alto,5,25603,Dealer,Petrol,Manual,22.74,796,1,5,291000
4449,Maruti Wagon R,Maruti,Wagon R,4,24000,Dealer,Petrol,Manual,20.51,998,1,5,450000
1923,Toyota Fortuner,Toyota,Fortuner,9,100000,Individual,Diesel,Automatic,11.5,2982,3,7,1300000
4850,Maruti Alto,Maruti,Alto,3,6800,Dealer,Petrol,Manual,23.95,998,1,5,375000
19397,BMW 5,BMW,5,7,43000,Dealer,Diesel,Automatic,18.12,1995,3,5,2325000
14185,Hyundai i20,Hyundai,i20,6,70000,Dealer,Diesel,Manual,22.54,1396,2,5,590000
3747,Toyota Innova,Toyota,Innova,13,85216,Dealer,Diesel,Manual,12.8,2494,2,7,465000
2248,Ford Ecosport,Ford,Ecosport,6,39720,Dealer,Petrol,Manual,18.88,999,3,5,650000
3757,Maruti Ciaz,Maruti,Ciaz,6,36681,Dealer,Petrol,Manual,20.73,1373,2,5,611000
6159,Maruti Swift Dzire,Maruti,Swift Dzire,3,52300,Dealer,Diesel,Manual,26.59,1248,1,5,660000
17303,Hyundai Grand,Hyundai,Grand,4,50000,Individual,Diesel,Manual,24.0,1186,1,5,500000
10248,Maruti Wagon R,Maruti,Wagon R,3,52000,Individual,Petrol,Manual,21.79,998,1,5,380000
16653,Hyundai Venue,Hyundai,Venue,1,6500,Dealer,Petrol,Manual,18.27,998,2,5,949000
13280,Honda City,Honda,City,4,22001,Dealer,Petrol,Manual,17.4,1497,2,5,775000
10350,Hyundai Verna,Hyundai,Verna,9,70000,Individual,Petrol,Manual,17.01,1591,3,5,380000
13546,Maruti Baleno,Maruti,Baleno,5,34000,Dealer,Petrol,Manual,21.01,1197,2,5,520000
18587,Maruti Swift,Maruti,Swift,13,110000,Individual,Diesel,Manual,17.8,1248,1,5,125000
3990,Datsun GO,Datsun,GO,5,29500,Individual,Petrol,Manual,20.63,1198,1,5,310000
14750,Hyundai i20,Hyundai,i20,6,32000,Dealer,Petrol,Manual,18.6,1197,2,5,550000
7706,Mahindra XUV500,Mahindra,XUV500,2,99000,Dealer,Diesel,Manual,16.0,2179,3,7,1175000
5582,Maruti Swift,Maruti,Swift,6,92000,Dealer,Diesel,Manual,22.9,1248,1,5,480000
1811,Honda CR-V,Honda,CR-V,4,55000,Dealer,Petrol,Automatic,13.7,1997,3,5,1750000
16924,Honda Civic,Honda,Civic,2,21000,Dealer,Petrol,Automatic,16.5,1799,3,5,1670000
6355,Maruti Swift Dzire,Maruti,Swift Dzire,8,56000,Individual,Diesel,Manual,19.3,1248,1,5,520000
244,Hyundai i20,Hyundai,i20,5,11000,Dealer,Petrol,Manual,18.6,1197,2,5,575000
397,BMW Z4,BMW,Z4,1,2000,Dealer,Petrol,Automatic,11.29,2998,4,2,8250000
9347,Hyundai Elantra,Hyundai,Elantra,3,32000,Dealer,Petrol,Automatic,14.62,1999,3,5,1199000
13026,Maruti Ciaz,Maruti,Ciaz,5,21000,Dealer,Petrol,Automatic,19.12,1373,2,5,825000
3035,BMW 5,BMW,5,8,25500,Dealer,Diesel,Automatic,16.73,2993,4,5,2395000
18493,Hyundai i20,Hyundai,i20,2,18000,Individual,Petrol,Manual,18.6,1197,2,5,700000
11948,Hyundai i20,Hyundai,i20,6,52900,Dealer,Diesel,Manual,23.0,1396,2,5,530000
12006,Hyundai Grand,Hyundai,Grand,4,46000,Dealer,Petrol,Manual,18.9,1197,2,5,465000
18161,Renault KWID,Renault,KWID,4,15000,Individual,Petrol,Manual,23.01,999,1,5,370000
15568,Hyundai Grand,Hyundai,Grand,5,19000,Dealer,Petrol,Manual,18.9,1197,2,5,535000
12635,Maruti Alto,Maruti,Alto,11,40000,Individual,Petrol,Manual,19.7,796,1,5,170000
16248,Renault KWID,Renault,KWID,4,8905,Dealer,Petrol,Manual,25.17,799,1,5,349000
1670,Hyundai Grand,Hyundai,Grand,3,31799,Trustmark Dealer,Petrol,Manual,18.9,1197,2,5,500000
3543,Maruti Alto,Maruti,Alto,8,70000,Individual,Petrol,Manual,20.2,998,1,5,230000
3646,Hyundai Verna,Hyundai,Verna,2,14000,Dealer,Diesel,Manual,22.0,1582,3,5,1125000
5673,Maruti Celerio,Maruti,Celerio,7,86000,Dealer,Petrol,Automatic,23.1,998,1,5,385000
12767,Mini Cooper,Mini,Cooper,9,38000,Dealer,Petrol,Automatic,13.6,1598,3,4,1290000
18437,Maruti Ertiga,Maruti,Ertiga,8,120000,Individual,Diesel,Manual,20.77,1248,2,7,600000
15951,Maruti Baleno,Maruti,Baleno,4,45000,Dealer,Diesel,Manual,27.39,1248,1,5,675000
5112,Maruti Celerio,Maruti,Celerio,3,17000,Individual,Petrol,Automatic,23.1,998,1,5,500000
15968,Honda City,Honda,City,15,120000,Individual,Petrol,Manual,17.7,1497,2,5,200000
8120,Renault KWID,Renault,KWID,3,25000,Individual,Petrol,Manual,23.01,999,1,5,299000
9482,Mahindra XUV500,Mahindra,XUV500,3,50000,Individual,Diesel,Manual,15.1,2179,3,7,1350000
14328,Hyundai Grand,Hyundai,Grand,5,65000,Dealer,Petrol,Manual,18.9,1197,2,5,475000
18318,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,25000,Individual,Diesel,Automatic,19.27,2143,3,5,2500000
17722,Maruti Vitara,Maruti,Vitara,3,20000,Individual,Diesel,Manual,24.3,1248,2,5,950000
5217,Maruti Alto,Maruti,Alto,2,1200,Individual,Petrol,Manual,22.05,796,1,5,350000
16337,Hyundai Tucson,Hyundai,Tucson,4,44000,Individual,Diesel,Manual,18.42,1995,3,5,1500000
7384,Ford Figo,Ford,Figo,8,98500,Individual,Diesel,Manual,20.0,1399,1,5,250000
8926,Mahindra XUV500,Mahindra,XUV500,6,59706,Dealer,Diesel,Manual,15.1,2179,3,7,875000
4911,Honda City,Honda,City,13,100000,Individual,Petrol,Manual,17.7,1497,2,5,225000
6003,Maruti Alto,Maruti,Alto,4,35000,Individual,Petrol,Manual,24.7,796,1,5,290000
889,Toyota Innova,Toyota,Innova,2,25000,Dealer,Diesel,Automatic,11.36,2755,3,7,2225000
6266,Nissan Kicks,Nissan,Kicks,2,40000,Individual,Diesel,Manual,19.39,1461,2,5,1200000
19488,Tata Safari,Tata,Safari,11,120000,Individual,Diesel,Manual,13.93,2179,3,7,300000
4667,Hyundai i20,Hyundai,i20,3,16285,Dealer,Petrol,Manual,18.6,1197,2,5,675000
1043,Kia Seltos,Kia,Seltos,2,19000,Individual,Diesel,Manual,20.8,1493,2,5,1250000
9211,Hyundai Creta,Hyundai,Creta,6,64907,Dealer,Diesel,Manual,19.67,1582,3,5,800000
7190,Volkswagen Vento,Volkswagen,Vento,9,58000,Dealer,Diesel,Manual,20.54,1598,2,5,520000
17158,Hyundai i20,Hyundai,i20,6,80000,Individual,Diesel,Manual,21.19,1396,2,5,430000
12537,Honda CR-V,Honda,CR-V,5,62000,Dealer,Petrol,Automatic,14.4,1997,3,5,1450000
2974,Toyota Innova,Toyota,Innova,3,27000,Dealer,Diesel,Automatic,11.36,2755,3,8,1845000
14130,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,51000,Dealer,Diesel,Automatic,19.27,2143,3,5,1290000
11261,Maruti Vitara,Maruti,Vitara,2,25000,Individual,Diesel,Manual,24.3,1248,2,5,800000
17842,Maruti Alto,Maruti,Alto,6,22000,Dealer,Petrol,Manual,22.74,796,1,5,285000
6951,Mahindra Thar,Mahindra,Thar,7,84000,Individual,Diesel,Manual,16.55,2498,2,6,600000
6421,Isuzu D-Max,Isuzu,D-Max,3,120000,Individual,Diesel,Manual,12.4,2499,3,5,1200000
9774,Audi A8,Audi,A8,8,131473,Dealer,Diesel,Automatic,11.8,2967,4,5,2900000
17351,Hyundai i10,Hyundai,i10,10,40300,Dealer,Petrol,Manual,20.36,1197,2,5,335000
10207,BMW 6,BMW,6,8,24000,Dealer,Diesel,Automatic,9.52,2993,4,4,4000000
6975,Renault Duster,Renault,Duster,8,50000,Dealer,Diesel,Manual,19.87,1461,2,5,500000
12180,Maruti Wagon R,Maruti,Wagon R,6,27000,Dealer,Petrol,Automatic,21.5,1197,2,5,395000
14572,Ford Ecosport,Ford,Ecosport,3,9929,Trustmark Dealer,Petrol,Manual,17.0,1497,3,5,750000
17406,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,21.38,1396,2,5,870000
8138,Maruti Alto,Maruti,Alto,6,55000,Dealer,Petrol,Manual,23.95,998,1,5,325000
